,date,start_time,away_team,away_pts,home_team,home_pts,attendance,stadium
5784,"Sat, Feb 12, 2022",8:30p,Los Angeles Clippers,99,Dallas Mavericks,97,"20,028",American Airlines Center
5785,"Sat, Feb 12, 2022",8:30p,Los Angeles Lakers,115,Golden State Warriors,117,"18,064",Chase Center
5786,"Sat, Feb 12, 2022",9:00p,Orlando Magic,105,Phoenix Suns,132,"17,071",Phoenix Suns Arena
5787,"Sun, Feb 13, 2022",2:00p,Atlanta Hawks,95,Boston Celtics,105,"19,156",TD Garden
5788,"Sun, Feb 13, 2022",3:00p,Minnesota Timberwolves,129,Indiana Pacers,120,"13,532",Gainbridge Fieldhouse
5789,"Mon, Feb 14, 2022",7:00p,Detroit Pistons,94,Washington Wizards,103,"10,793",Capital One Arena
5790,"Mon, Feb 14, 2022",7:30p,Sacramento Kings,85,Brooklyn Nets,109,"16,873",Barclays Center
5791,"Mon, Feb 14, 2022",7:30p,Oklahoma City Thunder,127,New York Knicks,123,"18,433",Madison Square Garden (IV)
5792,"Mon, Feb 14, 2022",8:00p,San Antonio Spurs,109,Chicago Bulls,120,"21,153",United Center
5793,"Mon, Feb 14, 2022",8:00p,Portland Trail Blazers,122,Milwaukee Bucks,107,"17,341",Fiserv Forum
5794,"Mon, Feb 14, 2022",8:00p,Toronto Raptors,90,New Orleans Pelicans,120,"15,319",Smoothie King Center
5795,"Mon, Feb 14, 2022",9:00p,Orlando Magic,111,Denver Nuggets,121,"15,025",Ball Arena
5796,"Mon, Feb 14, 2022",9:00p,Houston Rockets,101,Utah Jazz,135,"18,306",Vivint Smart Home Arena
5797,"Mon, Feb 14, 2022",10:30p,Golden State Warriors,104,Los Angeles Clippers,119,"19,068",Crypto.com Arena
5798,"Tue, Feb 15, 2022",7:30p,Cleveland Cavaliers,116,Atlanta Hawks,124,"15,947",State Farm Arena
5799,"Tue, Feb 15, 2022",7:30p,Dallas Mavericks,107,Miami Heat,99,"19,600",FTX Arena
5800,"Tue, Feb 15, 2022",7:30p,Boston Celtics,135,Philadelphia 76ers,87,"20,960",Wells Fargo Center
5801,"Tue, Feb 15, 2022",8:00p,Indiana Pacers,119,Milwaukee Bucks,128,"17,341",Fiserv Forum
5802,"Tue, Feb 15, 2022",8:00p,Charlotte Hornets,120,Minnesota Timberwolves,126,"17,136",Target Center
5803,"Tue, Feb 15, 2022",8:00p,Memphis Grizzlies,121,New Orleans Pelicans,109,"15,901",Smoothie King Center
5804,"Tue, Feb 15, 2022",10:00p,Los Angeles Clippers,96,Phoenix Suns,103,"17,071",Phoenix Suns Arena
5805,"Wed, Feb 16, 2022",7:00p,Atlanta Hawks,130,Orlando Magic,109,"14,398",Amway Center
5806,"Wed, Feb 16, 2022",7:30p,Detroit Pistons,112,Boston Celtics,111,"19,156",TD Garden
5807,"Wed, Feb 16, 2022",7:30p,Washington Wizards,108,Indiana Pacers,113,"14,540",Gainbridge Fieldhouse
5808,"Wed, Feb 16, 2022",7:30p,Brooklyn Nets,111,New York Knicks,106,"18,916",Madison Square Garden (IV)
5809,"Wed, Feb 16, 2022",8:00p,Sacramento Kings,118,Chicago Bulls,125,"19,166",United Center
5810,"Wed, Feb 16, 2022",8:00p,Portland Trail Blazers,123,Memphis Grizzlies,119,"16,834",FedEx Forum
5811,"Wed, Feb 16, 2022",8:00p,Toronto Raptors,103,Minnesota Timberwolves,91,"15,982",Target Center
5812,"Wed, Feb 16, 2022",8:00p,San Antonio Spurs,114,Oklahoma City Thunder,106,"14,920",Paycom Center
5813,"Wed, Feb 16, 2022",9:00p,Houston Rockets,121,Phoenix Suns,124,"17,071",Phoenix Suns Arena
5814,"Wed, Feb 16, 2022",10:00p,Denver Nuggets,117,Golden State Warriors,116,"18,064",Chase Center
5815,"Wed, Feb 16, 2022",10:00p,Utah Jazz,101,Los Angeles Lakers,106,"17,787",Crypto.com Arena
5816,"Thu, Feb 17, 2022",7:00p,Miami Heat,111,Charlotte Hornets,107,"17,029",Spectrum Center
5817,"Thu, Feb 17, 2022",7:30p,Washington Wizards,117,Brooklyn Nets,103,"17,477",Barclays Center
5818,"Thu, Feb 17, 2022",8:00p,Dallas Mavericks,125,New Orleans Pelicans,118,"15,906",Smoothie King Center
5819,"Thu, Feb 17, 2022",8:30p,Philadelphia 76ers,123,Milwaukee Bucks,120,"17,341",Fiserv Forum
5820,"Thu, Feb 17, 2022",10:30p,Houston Rockets,111,Los Angeles Clippers,142,"17,519",Crypto.com Arena
5821,"Thu, Feb 24, 2022",7:00p,Cleveland Cavaliers,103,Detroit Pistons,106,"15,622",Little Caesars Arena
5822,"Thu, Feb 24, 2022",7:30p,Boston Celtics,129,Brooklyn Nets,106,"17,986",Barclays Center
5823,"Thu, Feb 24, 2022",8:00p,Atlanta Hawks,108,Chicago Bulls,112,"21,236",United Center
5824,"Thu, Feb 24, 2022",8:00p,Memphis Grizzlies,114,Minnesota Timberwolves,119,"16,326",Target Center
5825,"Thu, Feb 24, 2022",8:00p,Phoenix Suns,124,Oklahoma City Thunder,104,"14,176",Paycom Center
5826,"Thu, Feb 24, 2022",10:00p,Golden State Warriors,132,Portland Trail Blazers,95,"20,098",Moda Center
5827,"Thu, Feb 24, 2022",10:00p,Denver Nuggets,128,Sacramento Kings,110,"15,855",Golden 1 Center
5828,"Fri, Feb 25, 2022",7:00p,Toronto Raptors,93,Charlotte Hornets,125,"17,577",Spectrum Center
5829,"Fri, Feb 25, 2022",7:00p,Oklahoma City Thunder,129,Indiana Pacers,125,"15,182",Gainbridge Fieldhouse
5830,"Fri, Feb 25, 2022",7:00p,Houston Rockets,111,Orlando Magic,119,"16,631",Amway Center
5831,"Fri, Feb 25, 2022",7:00p,San Antonio Spurs,157,Washington Wizards,153,"15,302",Capital One Arena
5832,"Fri, Feb 25, 2022",7:30p,Miami Heat,115,New York Knicks,100,"19,812",Madison Square Garden (IV)
5833,"Fri, Feb 25, 2022",8:00p,Philadelphia 76ers,133,Minnesota Timberwolves,102,"16,684",Target Center
5834,"Fri, Feb 25, 2022",9:00p,New Orleans Pelicans,117,Phoenix Suns,102,"17,071",Phoenix Suns Arena
5835,"Fri, Feb 25, 2022",9:00p,Dallas Mavericks,109,Utah Jazz,114,"18,306",Vivint Smart Home Arena
5836,"Fri, Feb 25, 2022",10:00p,Los Angeles Clippers,105,Los Angeles Lakers,102,"18,997",Crypto.com Arena
5837,"Sat, Feb 26, 2022",12:00p,Boston Celtics,113,Detroit Pistons,104,"19,122",Little Caesars Arena
5838,"Sat, Feb 26, 2022",7:30p,Toronto Raptors,100,Atlanta Hawks,127,"17,870",State Farm Arena
5839,"Sat, Feb 26, 2022",8:00p,Memphis Grizzlies,116,Chicago Bulls,110,"21,959",United Center
5840,"Sat, Feb 26, 2022",8:00p,Washington Wizards,86,Cleveland Cavaliers,92,"19,432",Rocket Mortgage Fieldhouse
5841,"Sat, Feb 26, 2022",8:00p,San Antonio Spurs,129,Miami Heat,133,"19,677",FTX Arena
5842,"Sat, Feb 26, 2022",8:30p,Brooklyn Nets,126,Milwaukee Bucks,123,"17,341",Fiserv Forum
5843,"Sat, Feb 26, 2022",9:00p,Sacramento Kings,110,Denver Nuggets,115,"19,520",Ball Arena
5844,"Sun, Feb 27, 2022",1:00p,Philadelphia 76ers,125,New York Knicks,109,"19,812",Madison Square Garden (IV)
5845,"Sun, Feb 27, 2022",3:30p,Utah Jazz,118,Phoenix Suns,114,"17,071",Phoenix Suns Arena
5846,"Sun, Feb 27, 2022",5:00p,Boston Celtics,107,Indiana Pacers,128,"16,872",Gainbridge Fieldhouse
5847,"Sun, Feb 27, 2022",7:00p,Detroit Pistons,127,Charlotte Hornets,126,"15,348",Spectrum Center
5848,"Sun, Feb 27, 2022",7:00p,Los Angeles Clippers,99,Houston Rockets,98,"14,324",Toyota Center
5849,"Sun, Feb 27, 2022",7:30p,Dallas Mavericks,107,Golden State Warriors,101,"18,064",Chase Center
5850,"Sun, Feb 27, 2022",9:00p,Denver Nuggets,124,Portland Trail Blazers,92,"17,771",Moda Center
5851,"Sun, Feb 27, 2022",10:00p,New Orleans Pelicans,123,Los Angeles Lakers,95,"17,536",Crypto.com Arena
5852,"Mon, Feb 28, 2022",7:00p,Minnesota Timberwolves,127,Cleveland Cavaliers,122,"18,421",Rocket Mortgage Fieldhouse
5853,"Mon, Feb 28, 2022",7:00p,Indiana Pacers,103,Orlando Magic,119,"13,014",Amway Center
5854,"Mon, Feb 28, 2022",7:30p,Toronto Raptors,133,Brooklyn Nets,97,"17,112",Barclays Center
5855,"Mon, Feb 28, 2022",7:30p,Chicago Bulls,99,Miami Heat,112,"19,683",FTX Arena
5856,"Mon, Feb 28, 2022",8:00p,San Antonio Spurs,105,Memphis Grizzlies,118,"16,812",FedEx Forum
5857,"Mon, Feb 28, 2022",8:00p,Charlotte Hornets,106,Milwaukee Bucks,130,"17,341",Fiserv Forum
5858,"Mon, Feb 28, 2022",8:00p,Sacramento Kings,131,Oklahoma City Thunder,110,"13,945",Paycom Center
5859,"Tue, Mar 1, 2022",7:00p,Detroit Pistons,113,Washington Wizards,116,"12,122",Capital One Arena
5860,"Tue, Mar 1, 2022",7:30p,Atlanta Hawks,98,Boston Celtics,107,"19,156",TD Garden
5861,"Tue, Mar 1, 2022",7:30p,Brooklyn Nets,108,Toronto Raptors,109,"18,903",Scotiabank Arena
5862,"Tue, Mar 1, 2022",8:00p,Los Angeles Clippers,113,Houston Rockets,100,"12,949",Toyota Center
5863,"Tue, Mar 1, 2022",8:00p,Golden State Warriors,114,Minnesota Timberwolves,129,"17,136",Target Center
5864,"Tue, Mar 1, 2022",10:00p,Dallas Mavericks,109,Los Angeles Lakers,104,"17,857",Crypto.com Arena
5865,"Wed, Mar 2, 2022",7:00p,Charlotte Hornets,119,Cleveland Cavaliers,98,"19,019",Rocket Mortgage Fieldhouse
5866,"Wed, Mar 2, 2022",7:00p,Indiana Pacers,122,Orlando Magic,114,"11,221",Amway Center
5867,"Wed, Mar 2, 2022",7:30p,New York Knicks,108,Philadelphia 76ers,123,"21,333",Wells Fargo Center
5868,"Wed, Mar 2, 2022",8:00p,Utah Jazz,132,Houston Rockets,127,"13,583",Toyota Center
5869,"Wed, Mar 2, 2022",8:00p,Miami Heat,119,Milwaukee Bucks,120,"17,341",Fiserv Forum
5870,"Wed, Mar 2, 2022",8:00p,Sacramento Kings,95,New Orleans Pelicans,125,"15,490",Smoothie King Center
5871,"Wed, Mar 2, 2022",9:00p,Oklahoma City Thunder,119,Denver Nuggets,107,"15,167",Ball Arena
5872,"Wed, Mar 2, 2022",10:00p,Portland Trail Blazers,90,Phoenix Suns,120,"17,071",Phoenix Suns Arena
5873,"Thu, Mar 3, 2022",7:00p,Chicago Bulls,124,Atlanta Hawks,130,"17,522",State Farm Arena
5874,"Thu, Mar 3, 2022",7:30p,Memphis Grizzlies,107,Boston Celtics,120,"19,156",TD Garden
5875,"Thu, Mar 3, 2022",7:30p,Miami Heat,113,Brooklyn Nets,107,"17,732",Barclays Center
5876,"Thu, Mar 3, 2022",7:30p,Detroit Pistons,108,Toronto Raptors,106,"19,548",Scotiabank Arena
5877,"Thu, Mar 3, 2022",8:30p,Golden State Warriors,113,Dallas Mavericks,122,"20,229",American Airlines Center
5878,"Thu, Mar 3, 2022",8:30p,Sacramento Kings,115,San Antonio Spurs,112,"13,049",AT&T Center
5879,"Thu, Mar 3, 2022",10:00p,Los Angeles Lakers,111,Los Angeles Clippers,132,"19,068",Crypto.com Arena
5880,"Fri, Mar 4, 2022",7:00p,Indiana Pacers,106,Detroit Pistons,111,"17,244",Little Caesars Arena
5881,"Fri, Mar 4, 2022",7:00p,Cleveland Cavaliers,119,Philadelphia 76ers,125,"21,391",Wells Fargo Center
5882,"Fri, Mar 4, 2022",7:00p,Atlanta Hawks,117,Washington Wizards,114,"15,927",Capital One Arena
5883,"Fri, Mar 4, 2022",7:30p,Milwaukee Bucks,118,Chicago Bulls,112,"21,259",United Center
5884,"Fri, Mar 4, 2022",7:30p,Orlando Magic,103,Toronto Raptors,97,"19,081",Scotiabank Arena
5885,"Fri, Mar 4, 2022",8:00p,Utah Jazz,90,New Orleans Pelicans,124,"16,178",Smoothie King Center
5886,"Fri, Mar 4, 2022",8:00p,Minnesota Timberwolves,138,Oklahoma City Thunder,101,"15,180",Paycom Center
5887,"Fri, Mar 4, 2022",9:00p,Houston Rockets,101,Denver Nuggets,116,"16,254",Ball Arena
5888,"Fri, Mar 4, 2022",10:00p,New York Knicks,114,Phoenix Suns,115,"17,071",Phoenix Suns Arena
5889,"Sat, Mar 5, 2022",5:00p,Sacramento Kings,113,Dallas Mavericks,114,"20,060",American Airlines Center
5890,"Sat, Mar 5, 2022",7:00p,San Antonio Spurs,117,Charlotte Hornets,123,"18,941",Spectrum Center
5891,"Sat, Mar 5, 2022",8:00p,Orlando Magic,96,Memphis Grizzlies,124,"17,794",FedEx Forum
5892,"Sat, Mar 5, 2022",8:00p,Philadelphia 76ers,82,Miami Heat,99,"19,704",FTX Arena
5893,"Sat, Mar 5, 2022",8:00p,Portland Trail Blazers,121,Minnesota Timberwolves,135,"17,136",Target Center
5894,"Sat, Mar 5, 2022",8:30p,Golden State Warriors,116,Los Angeles Lakers,124,"18,997",Crypto.com Arena
5895,"Sun, Mar 6, 2022",1:00p,Brooklyn Nets,120,Boston Celtics,126,"19,156",TD Garden
5896,"Sun, Mar 6, 2022",3:30p,Phoenix Suns,122,Milwaukee Bucks,132,"17,495",Fiserv Forum
5897,"Sun, Mar 6, 2022",6:00p,Indiana Pacers,123,Washington Wizards,133,"13,937",Capital One Arena
5898,"Sun, Mar 6, 2022",7:00p,Memphis Grizzlies,112,Houston Rockets,123,"18,055",Toyota Center
5899,"Sun, Mar 6, 2022",7:00p,Utah Jazz,116,Oklahoma City Thunder,103,"15,079",Paycom Center
5900,"Sun, Mar 6, 2022",7:30p,Toronto Raptors,96,Cleveland Cavaliers,104,"19,432",Rocket Mortgage Fieldhouse
5901,"Sun, Mar 6, 2022",8:00p,New Orleans Pelicans,130,Denver Nuggets,138,"14,962",Ball Arena
5902,"Sun, Mar 6, 2022",10:00p,New York Knicks,116,Los Angeles Clippers,93,"17,422",Crypto.com Arena
5903,"Mon, Mar 7, 2022",7:00p,Atlanta Hawks,110,Detroit Pistons,113,"14,942",Little Caesars Arena
5904,"Mon, Mar 7, 2022",7:00p,Chicago Bulls,106,Philadelphia 76ers,121,"20,381",Wells Fargo Center
5905,"Mon, Mar 7, 2022",7:30p,Houston Rockets,106,Miami Heat,123,"19,600",FTX Arena
5906,"Mon, Mar 7, 2022",8:00p,Portland Trail Blazers,81,Minnesota Timberwolves,124,"16,035",Target Center
5907,"Mon, Mar 7, 2022",8:30p,Utah Jazz,103,Dallas Mavericks,111,"20,077",American Airlines Center
5908,"Mon, Mar 7, 2022",8:30p,Los Angeles Lakers,110,San Antonio Spurs,117,"18,354",AT&T Center
5909,"Mon, Mar 7, 2022",9:00p,Golden State Warriors,124,Denver Nuggets,131,"19,542",Ball Arena
5910,"Mon, Mar 7, 2022",10:30p,New York Knicks,131,Sacramento Kings,115,"14,720",Golden 1 Center
5911,"Tue, Mar 8, 2022",7:00p,Brooklyn Nets,132,Charlotte Hornets,121,"17,230",Spectrum Center
5912,"Tue, Mar 8, 2022",7:00p,Cleveland Cavaliers,127,Indiana Pacers,124,"14,066",Gainbridge Fieldhouse
5913,"Tue, Mar 8, 2022",7:00p,Phoenix Suns,102,Orlando Magic,99,"14,024",Amway Center
5914,"Tue, Mar 8, 2022",7:30p,New Orleans Pelicans,111,Memphis Grizzlies,132,"16,433",FedEx Forum
5915,"Tue, Mar 8, 2022",8:00p,Milwaukee Bucks,142,Oklahoma City Thunder,115,"15,743",Paycom Center
5916,"Tue, Mar 8, 2022",10:00p,Los Angeles Clippers,97,Golden State Warriors,112,"18,064",Chase Center
5917,"Wed, Mar 9, 2022",7:00p,Boston Celtics,115,Charlotte Hornets,101,"18,086",Spectrum Center
5918,"Wed, Mar 9, 2022",7:00p,Chicago Bulls,114,Detroit Pistons,108,"18,022",Little Caesars Arena
5919,"Wed, Mar 9, 2022",7:30p,Phoenix Suns,111,Miami Heat,90,"19,600",FTX Arena
5920,"Wed, Mar 9, 2022",8:00p,Los Angeles Lakers,130,Houston Rockets,139,"18,055",Toyota Center
5921,"Wed, Mar 9, 2022",8:00p,Atlanta Hawks,115,Milwaukee Bucks,124,"17,341",Fiserv Forum
5922,"Wed, Mar 9, 2022",8:00p,Oklahoma City Thunder,102,Minnesota Timberwolves,132,"16,191",Target Center
5923,"Wed, Mar 9, 2022",8:00p,Orlando Magic,108,New Orleans Pelicans,102,"15,633",Smoothie King Center
5924,"Wed, Mar 9, 2022",8:30p,New York Knicks,107,Dallas Mavericks,77,"20,182",American Airlines Center
5925,"Wed, Mar 9, 2022",8:30p,Toronto Raptors,119,San Antonio Spurs,104,"15,121",AT&T Center
5926,"Wed, Mar 9, 2022",10:00p,Denver Nuggets,106,Sacramento Kings,100,"14,697",Golden 1 Center
5927,"Wed, Mar 9, 2022",10:00p,Portland Trail Blazers,85,Utah Jazz,123,"18,306",Vivint Smart Home Arena
5928,"Wed, Mar 9, 2022",10:30p,Washington Wizards,109,Los Angeles Clippers,115,"15,282",Crypto.com Arena
5929,"Thu, Mar 10, 2022",7:30p,Brooklyn Nets,129,Philadelphia 76ers,100,"21,408",Wells Fargo Center
5930,"Thu, Mar 10, 2022",10:00p,Golden State Warriors,113,Denver Nuggets,102,"19,520",Ball Arena
5931,"Fri, Mar 11, 2022",7:00p,Minnesota Timberwolves,110,Orlando Magic,118,"14,557",Amway Center
5932,"Fri, Mar 11, 2022",7:30p,Los Angeles Clippers,106,Atlanta Hawks,112,"16,862",State Farm Arena
5933,"Fri, Mar 11, 2022",7:30p,Detroit Pistons,103,Boston Celtics,114,"19,156",TD Garden
5934,"Fri, Mar 11, 2022",8:00p,Dallas Mavericks,113,Houston Rockets,100,"15,060",Toyota Center
5935,"Fri, Mar 11, 2022",8:00p,New York Knicks,114,Memphis Grizzlies,118,"17,188",FedEx Forum
5936,"Fri, Mar 11, 2022",8:00p,Cleveland Cavaliers,105,Miami Heat,117,"19,600",FTX Arena
5937,"Fri, Mar 11, 2022",8:00p,Charlotte Hornets,142,New Orleans Pelicans,120,"16,838",Smoothie King Center
5938,"Fri, Mar 11, 2022",8:30p,Utah Jazz,102,San Antonio Spurs,104,"15,753",AT&T Center
5939,"Fri, Mar 11, 2022",9:00p,Toronto Raptors,117,Phoenix Suns,112,"17,071",Phoenix Suns Arena
5940,"Fri, Mar 11, 2022",10:30p,Washington Wizards,109,Los Angeles Lakers,122,"18,997",Crypto.com Arena
5941,"Sat, Mar 12, 2022",8:00p,Cleveland Cavaliers,91,Chicago Bulls,101,"21,727",United Center
5942,"Sat, Mar 12, 2022",8:00p,Minnesota Timberwolves,113,Miami Heat,104,"19,600",FTX Arena
5943,"Sat, Mar 12, 2022",8:00p,Indiana Pacers,119,San Antonio Spurs,108,"14,605",AT&T Center
5944,"Sat, Mar 12, 2022",8:30p,Milwaukee Bucks,109,Golden State Warriors,122,"18,064",Chase Center
5945,"Sat, Mar 12, 2022",9:00p,Toronto Raptors,127,Denver Nuggets,115,"18,659",Ball Arena
5946,"Sat, Mar 12, 2022",9:00p,Sacramento Kings,125,Utah Jazz,134,"18,306",Vivint Smart Home Arena
5947,"Sat, Mar 12, 2022",10:00p,Washington Wizards,118,Portland Trail Blazers,127,"17,524",Moda Center
5948,"Sun, Mar 13, 2022",1:00p,New York Knicks,107,Brooklyn Nets,110,"18,057",Barclays Center
5949,"Sun, Mar 13, 2022",3:00p,Los Angeles Clippers,106,Detroit Pistons,102,"19,313",Little Caesars Arena
5950,"Sun, Mar 13, 2022",3:30p,Dallas Mavericks,95,Boston Celtics,92,"19,156",TD Garden
5951,"Sun, Mar 13, 2022",6:00p,Philadelphia 76ers,116,Orlando Magic,114,"14,444",Amway Center
5952,"Sun, Mar 13, 2022",7:00p,Indiana Pacers,128,Atlanta Hawks,131,"17,038",State Farm Arena
5953,"Sun, Mar 13, 2022",7:00p,Houston Rockets,105,New Orleans Pelicans,130,"15,683",Smoothie King Center
5954,"Sun, Mar 13, 2022",7:00p,Memphis Grizzlies,125,Oklahoma City Thunder,118,"17,482",Paycom Center
5955,"Sun, Mar 13, 2022",9:00p,Los Angeles Lakers,111,Phoenix Suns,140,"17,071",Phoenix Suns Arena
5956,"Mon, Mar 14, 2022",7:00p,Los Angeles Clippers,111,Cleveland Cavaliers,120,"18,742",Rocket Mortgage Fieldhouse
5957,"Mon, Mar 14, 2022",7:30p,Portland Trail Blazers,113,Atlanta Hawks,122,"16,432",State Farm Arena
5958,"Mon, Mar 14, 2022",7:30p,Denver Nuggets,114,Philadelphia 76ers,110,"21,444",Wells Fargo Center
5959,"Mon, Mar 14, 2022",8:00p,Charlotte Hornets,134,Oklahoma City Thunder,116,"15,810",Paycom Center
5960,"Mon, Mar 14, 2022",8:30p,Minnesota Timberwolves,149,San Antonio Spurs,139,"14,143",AT&T Center
5961,"Mon, Mar 14, 2022",10:00p,Washington Wizards,112,Golden State Warriors,126,"18,064",Chase Center
5962,"Mon, Mar 14, 2022",10:00p,Chicago Bulls,103,Sacramento Kings,112,"15,943",Golden 1 Center
5963,"Mon, Mar 14, 2022",10:00p,Milwaukee Bucks,117,Utah Jazz,111,"18,306",Vivint Smart Home Arena
5964,"Mon, Mar 14, 2022",10:30p,Toronto Raptors,114,Los Angeles Lakers,103,"18,228",Crypto.com Arena
5965,"Tue, Mar 15, 2022",7:00p,Memphis Grizzlies,135,Indiana Pacers,102,"15,027",Gainbridge Fieldhouse
5966,"Tue, Mar 15, 2022",7:00p,Brooklyn Nets,150,Orlando Magic,108,"15,282",Amway Center
5967,"Tue, Mar 15, 2022",7:30p,Detroit Pistons,98,Miami Heat,105,"19,600",FTX Arena
5968,"Tue, Mar 15, 2022",8:00p,Phoenix Suns,131,New Orleans Pelicans,115,"16,789",Smoothie King Center
5969,"Wed, Mar 16, 2022",7:00p,Atlanta Hawks,106,Charlotte Hornets,116,"16,648",Spectrum Center
5970,"Wed, Mar 16, 2022",7:00p,Philadelphia 76ers,118,Cleveland Cavaliers,114,"19,432",Rocket Mortgage Fieldhouse
5971,"Wed, Mar 16, 2022",7:00p,Denver Nuggets,127,Washington Wizards,109,"15,326",Capital One Arena
5972,"Wed, Mar 16, 2022",7:30p,Dallas Mavericks,113,Brooklyn Nets,111,"17,981",Barclays Center
5973,"Wed, Mar 16, 2022",7:30p,Portland Trail Blazers,98,New York Knicks,128,"18,213",Madison Square Garden (IV)
5974,"Wed, Mar 16, 2022",8:00p,Phoenix Suns,129,Houston Rockets,112,"18,055",Toyota Center
5975,"Wed, Mar 16, 2022",8:00p,Los Angeles Lakers,104,Minnesota Timberwolves,124,"17,136",Target Center
5976,"Wed, Mar 16, 2022",8:30p,Oklahoma City Thunder,120,San Antonio Spurs,122,"14,994",AT&T Center
5977,"Wed, Mar 16, 2022",9:00p,Chicago Bulls,110,Utah Jazz,125,"18,306",Vivint Smart Home Arena
5978,"Wed, Mar 16, 2022",10:00p,Boston Celtics,110,Golden State Warriors,88,"18,064",Chase Center
5979,"Wed, Mar 16, 2022",10:00p,Milwaukee Bucks,135,Sacramento Kings,126,"15,864",Golden 1 Center
5980,"Wed, Mar 16, 2022",10:30p,Toronto Raptors,103,Los Angeles Clippers,100,"19,068",Crypto.com Arena
5981,"Thu, Mar 17, 2022",7:00p,Detroit Pistons,134,Orlando Magic,120,"14,369",Amway Center
5982,"Fri, Mar 18, 2022",7:00p,Dallas Mavericks,101,Philadelphia 76ers,111,"21,428",Wells Fargo Center
5983,"Fri, Mar 18, 2022",7:30p,Memphis Grizzlies,105,Atlanta Hawks,120,"18,062",State Farm Arena
5984,"Fri, Mar 18, 2022",7:30p,Portland Trail Blazers,123,Brooklyn Nets,128,"17,732",Barclays Center
5985,"Fri, Mar 18, 2022",7:30p,Denver Nuggets,116,Cleveland Cavaliers,119,"19,432",Rocket Mortgage Fieldhouse
5986,"Fri, Mar 18, 2022",7:30p,Washington Wizards,97,New York Knicks,100,"19,812",Madison Square Garden (IV)
5987,"Fri, Mar 18, 2022",7:30p,Los Angeles Lakers,128,Toronto Raptors,123,"19,800",Scotiabank Arena
5988,"Fri, Mar 18, 2022",8:00p,Indiana Pacers,121,Houston Rockets,118,"13,748",Toyota Center
5989,"Fri, Mar 18, 2022",8:00p,Oklahoma City Thunder,108,Miami Heat,120,"19,600",FTX Arena
5990,"Fri, Mar 18, 2022",8:30p,New Orleans Pelicans,124,San Antonio Spurs,91,"18,354",AT&T Center
5991,"Fri, Mar 18, 2022",9:00p,Los Angeles Clippers,92,Utah Jazz,121,"18,306",Vivint Smart Home Arena
5992,"Fri, Mar 18, 2022",10:00p,Chicago Bulls,102,Phoenix Suns,129,"17,071",Phoenix Suns Arena
5993,"Fri, Mar 18, 2022",10:00p,Boston Celtics,126,Sacramento Kings,97,"15,313",Golden 1 Center
5994,"Sat, Mar 19, 2022",5:00p,Milwaukee Bucks,119,Minnesota Timberwolves,138,"17,136",Target Center
5995,"Sat, Mar 19, 2022",7:00p,Dallas Mavericks,108,Charlotte Hornets,129,"19,279",Spectrum Center
5996,"Sat, Mar 19, 2022",8:00p,Detroit Pistons,109,Cleveland Cavaliers,113,"19,432",Rocket Mortgage Fieldhouse
5997,"Sat, Mar 19, 2022",8:00p,Los Angeles Lakers,119,Washington Wizards,127,"20,476",Capital One Arena
5998,"Sun, Mar 20, 2022",3:30p,Memphis Grizzlies,122,Houston Rockets,98,"18,055",Toyota Center
5999,"Sun, Mar 20, 2022",3:30p,Portland Trail Blazers,98,Indiana Pacers,129,"16,067",Gainbridge Fieldhouse
6000,"Sun, Mar 20, 2022",6:00p,New Orleans Pelicans,117,Atlanta Hawks,112,"17,123",State Farm Arena
6001,"Sun, Mar 20, 2022",6:00p,Oklahoma City Thunder,85,Orlando Magic,90,"15,012",Amway Center
6002,"Sun, Mar 20, 2022",6:00p,Phoenix Suns,127,Sacramento Kings,124,"17,583",Golden 1 Center
6003,"Sun, Mar 20, 2022",7:30p,Utah Jazz,108,New York Knicks,93,"19,812",Madison Square Garden (IV)
6004,"Sun, Mar 20, 2022",8:00p,Boston Celtics,124,Denver Nuggets,104,"19,602",Ball Arena
6005,"Sun, Mar 20, 2022",8:30p,San Antonio Spurs,110,Golden State Warriors,108,"18,064",Chase Center
6006,"Sun, Mar 20, 2022",8:30p,Toronto Raptors,93,Philadelphia 76ers,88,"21,180",Wells Fargo Center
6007,"Mon, Mar 21, 2022",7:00p,New Orleans Pelicans,103,Charlotte Hornets,106,"13,351",Spectrum Center
6008,"Mon, Mar 21, 2022",7:00p,Los Angeles Lakers,131,Cleveland Cavaliers,120,"19,432",Rocket Mortgage Fieldhouse
6009,"Mon, Mar 21, 2022",7:00p,Portland Trail Blazers,119,Detroit Pistons,115,"14,923",Little Caesars Arena
